ID,Account,Province,Region,Tender_Type,Offer_date,Start_date,End_date_including_extension,Length_of_contract_in_Months,Market,Tender_Standard_Unit_per_year,Winning_price_per_standard_unit,Molecule,Presentation,Winning_Product,Winning_Company,Competitor_with_2nd_Lowest_Price,Competitor_2nd_Lowest_Price_per_standard_unit,Competitor_with_3rd_Lowest_Price,Competitor_3rd_Lowest_Price_per_standard_unit,Competitor_with_4th_Lowest_Price,Competitor_4th_Lowest_Price_per_standard_unit,Competitor_with_5th_Lowest_Price,Competitor_5th_Lowest_Price_per_standard_unit,Competitor_with_6th_Lowest_Price,Competitor_6th_Lowest_Price_per_standard_unit,Competitor_with_7th_Lowest_Price,Competitor_7th_Lowest_Price_per_standard_unit,Competitor_with_8th_Lowest_Price,Competitor_8th_Lowest_Price_per_standard_unit,Competitor_with_9th_Lowest_Price,Competitor_9th_Lowest_Price_per_standard_unit,Competitor_with_10th_Lowest_Price,Competitor_10th_Lowest_Price_per_standard_unit
2260,Account109,Provice8,Region7,Tender Type1,12-13-12 12:00 PM,26-10-2012,31-12-2014,15,Market6,422770,0.02011,Molecule5,Presentation18,Product74,Company6,Company32,0.01985,Company18,0.0203,,,,,,,,,,,,,,
2262,Account112,Provice2,Region2,Tender Type3,12-03-2012 11:00,07-12-2012,07-12-2013,12,Market6,52976,0.0545,Molecule5,Presentation18,Product75,Company22,Company18,0.05432,Company1,0.0661,Company8,0.06622,,,,,,,,,,,,
2265,Account27,Provice14,Region12,Tender Type3,12-07-2012 00:00,01-02-2013,31-01-2015,24,Market6,125175,0.021,Molecule5,Presentation18,Product74,Company6,Company6,0.04,Company32,0.0545,Company18,0.05857,Company8,0.10839,Company31,0.12,,,,,,,,
2271,Account58,Provice1,Region1,Tender Type4,01-04-2013 00:00,01-02-2013,31-01-2015,12,Market6,6160,0.02,Molecule5,Presentation18,Product74,Company6,Company8,0.062,Company6,0.43,,,,,,,,,,,,,,
2272,Account70,Provice39,Region14,Tender Type3,1-24-13 6:00 PM,06-02-2013,31-01-2016,36,Market6,43500,0.03821,Molecule5,Presentation18,Product77,Company9,Company1,0.039,Company8,0.05636,Company18,0.0617,Company32,,,,,,,,,,,
2279,Account73,Provice28,Region18,Tender Type3,10-16-12 12:00 AM,20-02-2013,28-08-2016,36,Market6,3780,0.03,Molecule5,Presentation18,Product74,Company6,Company18,0.034,Company32,0.04,Company6,0.05131,Company31,0.1875,,,,,,,,,,
2284,Account11,Provice1,Region1,Tender Type1,4-30-13 12:00 AM,01-05-2013,30-11-2017,48,Market6,980,0.03565,Molecule5,Presentation18,Product78,Company23,Company32,0.0447,Company6,0.05,Company1,0.15,Company31,0.1875,Company14,0.19481,,,,,,,,
2286,Account76,Provice49,Region3,Tender Type3,2-21-13 5:00 PM,20-05-2013,28-02-2017,36,Market6,348424,0.04632,Molecule5,Presentation18,Product74,Company6,Company18,0.03742,Company6,0.038,,,,,,,,,,,,,,
2288,Account32,Provice1,Region1,Tender Type1,4-24-13 5:00 PM,01-06-2013,30-11-2014,12,Market6,23000,0.0366,Molecule5,Presentation18,Product78,Company23,Company6,0.039,Company1,0.05517,,,,,,,,,,,,,,
2289,Account43,Provice43,Region20,Tender Type1,4-29-13 5:00 PM,01-06-2013,31-05-2016,36,Market6,25081,0.033,Molecule5,Presentation18,Product74,Company6,Company6,0.038,Company18,0.04312,Company8,0.04429,Company32,0.05517,,,,,,,,,,
2297,Account49,Provice16,Region14,Tender Type1,4-18-12 4:00 PM,06-06-2013,30-11-2014,24,Market6,50400,0.021,Molecule5,Presentation18,Product74,Company6,Company32,0.03209,Company18,0.045,Company6,0.07664,Company8,0.08929,Company22,0.10836,Company31,0.25,,,,,,
2301,Account27,Provice14,Region12,Tender Type3,04-10-2013 12:00,21-06-2013,30-06-2017,48,Market6,443018,0.027,Molecule5,Presentation18,Product74,Company6,Company32,0.0446,Company14,0.07742,Company31,0.175,,,,,,,,,,,,
2303,Account36,Provice46,Region2,Tender Type1,07-01-2013 15:00,01-10-2013,30-09-2014,12,Market6,125000,0.03851,Molecule5,Presentation18,Product77,Company9,Company18,0.0368,Company1,0.045,,,,,,,,,,,,,,
2304,Account108,Provice4,Region4,Tender Type3,10-08-2013 12:00,01-01-2014,31-12-2016,36,Market6,41000,0.01628,Molecule5,Presentation18,Product74,Company6,Company18,0.0258,,,,,,,,,,,,,,,,
2307,Account112,Provice2,Region2,Tender Type3,11-28-13 11:00 AM,01-01-2014,31-03-2015,12,Market6,387856,0.02975,Molecule5,Presentation18,Product75,Company22,Company8,0.04107,Company6,0.04429,Company1,0.048,,,,,,,,,,,,
2308,Account28,Provice17,Region15,Tender Type3,11-12-2013 12:00,21-02-2014,20-02-2018,48,Market6,281696,0.02879,Molecule5,Presentation18,Product74,Company6,Company18,0.0291,,,,,,,,,,,,,,,,
2314,Account84,Provice18,Region5,Tender Type3,6-18-13 12:00 PM,12-03-2014,12-09-2017,36,Market6,53,0.025,Molecule5,Presentation18,Product74,Company6,Company18,0.04585,Company6,0.059,Company8,0.11689,Company32,0.1285,Company23,0.15195,Company31,0.2543,,,,,,
2315,Account31,Provice20,Region17,Tender Type3,2-21-14 12:00 PM,30-05-2014,29-11-2016,24,Market6,204268,0.01498,Molecule5,Presentation18,Product74,Company6,Company8,0.03893,Company18,0.04321,,,,,,,,,,,,,,
2317,Account91,Provice10,Region9,Tender Type3,06-10-2014 12:00,07-08-2014,06-02-2018,36,Market6,78454,0.025,Molecule5,Presentation18,Product74,Company6,Company6,0.0299,,,,,,,,,,,,,,,,
2318,Account29,Provice1,Region1,Tender Type1,04-12-2013 18:00,15-08-2014,14-02-2016,12,Market6,3374,0.0357,Molecule5,Presentation18,Product78,Company23,,,,,,,,,,,,,,,,,,
2319,Account29,Provice1,Region1,Tender Type1,04-12-2013 18:00,15-08-2014,14-02-2016,12,Market6,450991,0.0357,Molecule5,Presentation18,Product78,Company23,Company1,0.0444,Company8,0.05071,,,,,,,,,,,,,,
2323,Account95,Provice21,Region6,Tender Type3,3-31-14 12:00 AM,01-11-2014,31-10-2016,24,Market6,757708,0.01467,Molecule5,Presentation18,Product74,Company6,Company32,0.03,Company8,0.03536,Company14,0.06444,,,,,,,,,,,,
2324,Account109,Provice8,Region7,Tender Type1,10-31-14 12:00 PM,18-12-2014,17-06-2017,24,Market6,613488,0.013,Molecule5,Presentation18,Product74,Company6,,,,,,,,,,,,,,,,,,
2325,Account112,Provice2,Region2,Tender Type3,11-20-14 12:00 AM,01-01-2015,31-03-2016,12,Market6,387856,0.013,Molecule5,Presentation18,Product74,Company6,,,,,,,,,,,,,,,,,,
2328,Account23,Provice22,Region5,Tender Type3,7-30-13 12:00 PM,12-01-2015,12-07-2018,36,Market6,3500,0.022,Molecule5,Presentation18,Product74,Company6,Company8,0.04429,Company6,0.045,Company18,0.04585,Company31,0.2543,Company32,,,,,,,,,
2332,Account27,Provice14,Region12,Tender Type3,7-30-14 12:00 PM,12-02-2015,31-10-2017,36,Market6,389827,0.019,Molecule5,Presentation18,Product74,Company6,Company32,0.02955,Company8,0.0378,Company21,0.042,,,,,,,,,,,,
2334,Account102,Provice24,Region1,Tender Type4,3-20-15 12:00 PM,29-04-2015,28-04-2019,36,Market6,3780,0.04,Molecule5,Presentation18,Product78,Company24,,,,,,,,,,,,,,,,,,
2335,Account43,Provice43,Region20,Tender Type2,2-24-15 1:00 PM,01-05-2015,30-11-2018,36,Market6,2128,0.095,Molecule5,Presentation18,Product74,Company6,,,,,,,,,,,,,,,,,,
2337,Account112,Provice2,Region2,Tender Type1,04-09-2015 12:00,11-05-2015,10-04-2016,8,Market6,751868,0.0255,Molecule5,Presentation18,Product77,Company9,Company21,0.0312,Company1,0.032,Company8,0.03821,,,,,,,,,,,,
2340,Account19,Provice5,Region1,Tender Type3,4-23-15 12:00 PM,31-05-2015,31-05-2016,12,Market6,2400,0.016,Molecule5,Presentation18,Product74,Company6,Company21,0.0324,Company6,0.035,Company32,0.03775,Company14,0.06231,Company8,0.07793,,,,,,,,
2344,Account58,Provice1,Region1,Tender Type4,4-13-15 10:00 AM,01-07-2015,30-06-2017,12,Market6,42448,0.089,Molecule5,Presentation18,Product74,Company6,,,,,,,,,,,,,,,,,,
2345,Account20,Provice25,Region1,Tender Type3,05-11-2015 15:00,01-01-2016,30-06-2020,48,Market6,9114,0.016,Molecule5,Presentation18,Product74,Company6,Company32,0.03595,,,,,,,,,,,,,,,,
2346,Account69,Provice48,Region2,Tender Type2,1-18-10 12:00 AM,01-01-2010,30-06-2011,12,Market6,81400,1.52035,Molecule5,Presentation19,Product79,Company21,,,,,,,,,,,,,,,,,,
2347,Account15,Provice10,Region9,Tender Type1,2-15-10 12:00 PM,01-03-2010,29-09-2012,24,Market6,293812,1.5203,Molecule5,Presentation19,Product79,Company21,,,,,,,,,,,,,,,,,,
2348,Account94,Provice47,Region6,Tender Type1,08-02-2010 12:00,01-10-2010,30-06-2014,36,Market6,426552,1.5203,Molecule5,Presentation19,Product79,Company21,,,,,,,,,,,,,,,,,,
2349,Account108,Provice4,Region4,Tender Type1,7-29-10 10:00 AM,28-10-2010,27-04-2014,36,Market6,400000,1.4975,Molecule5,Presentation19,Product79,Company21,,,,,,,,,,,,,,,,,,
2350,Account57,Provice23,Region10,Tender Type1,03-11-2010 12:00,01-12-2010,30-11-2014,36,Market6,23368,1.444,Molecule5,Presentation19,Product79,Company21,,,,,,,,,,,,,,,,,,
2351,Account104,Provice1,Region1,Tender Type1,04-07-2010 12:00,16-12-2010,16-06-2012,12,Market6,1250000,0.50821,Molecule5,Presentation19,Product79,Company21,Company31,1.5051,,,,,,,,,,,,,,,,
2352,Account15,Provice10,Region9,Tender Type1,01-10-2011 12:00,01-02-2011,31-05-2012,14,Market6,77142,1.5203,Molecule5,Presentation19,Product79,Company21,,,,,,,,,,,,,,,,,,
2353,Account27,Provice14,Region12,Tender Type1,10-07-2010 00:00,01-02-2011,31-01-2015,36,Market6,157930,1.5203,Molecule5,Presentation19,Product79,Company21,,,,,,,,,,,,,,,,,,
2354,Account19,Provice5,Region1,Tender Type3,3-30-11 12:00 AM,18-05-2011,18-08-2012,48,Market6,23320,,Molecule5,Presentation19,,,Company31,1.5051,,,,,,,,,,,,,,,,
2355,Account19,Provice5,Region1,Tender Type3,3-30-11 12:00 AM,18-05-2011,18-08-2012,48,Market6,32000,,Molecule5,Presentation19,,,Company31,1.5203,,,,,,,,,,,,,,,,
2356,Account73,Provice28,Region18,Tender Type1,11-25-10 12:00 AM,31-05-2011,30-05-2014,36,Market6,13861,1.52026,Molecule5,Presentation19,Product79,Company21,,,,,,,,,,,,,,,,,,
2357,Account74,Provice6,Region5,Tender Type1,1-21-11 1:00 PM,31-10-2011,30-04-2014,36,Market6,27500,1.5203,Molecule5,Presentation19,Product79,Company21,,,,,,,,,,,,,,,,,,
2360,Account64,Provice3,Region3,Tender Type4,12-23-11 9:00 AM,01-01-2012,30-06-2013,12,Market6,295008,0.09,Molecule5,Presentation19,Product74,Company6,Company32,0.0785,Company6,0.0846,Company18,0.09,Company31,0.26,,,,,,,,,,
2365,Account94,Provice47,Region6,Tender Type1,12-29-11 12:00 PM,01-01-2012,30-06-2014,24,Market6,426552,0.058,Molecule5,Presentation19,Product81,Company22,Company8,0.06071,Company18,0.06394,Company6,0.085,Company1,0.09,Company31,0.2,,,,,,,,
2367,Account95,Provice21,Region6,Tender Type1,12-12-2011 13:00,01-01-2012,30-09-2013,12,Market6,375140,0.06071,Molecule5,Presentation19,Product76,Company2,,,,,,,,,,,,,,,,,,
2371,Account108,Provice4,Region4,Tender Type1,2-15-12 12:00 PM,01-01-2012,30-11-2013,20,Market6,400000,0.0535,Molecule5,Presentation19,Product81,Company22,Company18,0.04,Company6,0.09831,Company8,0.1,Company1,0.12,Company31,0.582,,,,,,,,
2375,Account112,Provice2,Region2,Tender Type3,10-26-11 12:00 PM,01-01-2012,01-01-2013,12,Market6,118340,0.1,Molecule5,Presentation19,Product83,Company9,Company32,0.13036,Company31,0.2,Company8,0.28604,Company1,0.30494,,,,,,,,,,
2377,Account2,Provice53,Region1,Tender Type4,12-20-11 12:00 PM,01-02-2012,31-03-2015,27,Market6,2800,0.178,Molecule5,Presentation19,Product74,Company6,Company6,0.18,Company8,0.41606,Company18,0.4334,,,,,,,,,,,,
2381,Account53,Provice9,Region8,Tender Type1,10-31-11 12:00 PM,01-03-2012,01-07-2016,48,Market6,15792,0.12,Molecule5,Presentation19,Product83,Company9,Company22,0.1387,Company1,0.13999,Company8,0.14893,Company23,0.21812,Company31,0.5082,,,,,,,,
2388,Account15,Provice10,Region9,Tender Type1,4-30-12 12:00 PM,01-04-2012,31-05-2014,24,Market6,231980,0.03145,Molecule5,Presentation19,Product74,Company6,Company32,0.03345,Company18,0.04367,Company6,0.051,Company8,0.0604,Company31,0.29,,,,,,,,
2390,Account96,Provice7,Region6,Tender Type2,3-15-12 12:00 AM,01-04-2012,31-10-2015,36,Market6,249187,0.0604,Molecule5,Presentation19,Product76,Company2,Company1,0.08678,Company6,0.09644,,,,,,,,,,,,,,
2396,Account25,Provice11,Region10,Tender Type1,4-30-12 12:00 AM,29-04-2012,28-04-2013,12,Market6,6600,0.0445,Molecule5,Presentation19,Product78,Company23,Company8,0.075,Company6,0.08876,Company32,0.175,Company1,0.2,Company22,0.23406,Company31,1.4444,,,,,,
2401,Account70,Provice39,Region14,Tender Type2,04-06-2012 00:00,01-05-2012,30-08-2013,12,Market6,44800,0.035,Molecule5,Presentation19,Product74,Company6,Company32,0.036,Company6,0.08529,Company22,0.21672,Company31,0.5082,,,,,,,,,,
2403,Account34,Provice42,Region19,Tender Type1,9-28-11 12:00 PM,07-05-2012,06-11-2015,36,Market6,23124,0.14214,Molecule5,Presentation19,Product81,Company22,Company33,0.30339,Company1,0.315,Company31,0.375,,,,,,,,,,,,
2408,Account51,Provice32,Region7,Tender Type2,6-13-12 12:00 PM,01-07-2012,31-03-2014,18,Market6,21500,0.042,Molecule5,Presentation19,Product74,Company6,Company32,0.0555,Company18,0.0567,Company6,0.07143,Company22,0.13003,Company31,0.5082,,,,,,,,
2412,Account111,Provice15,Region13,Tender Type3,06-12-2012 12:00,01-07-2012,30-06-2016,48,Market6,583164,0.0179,Molecule5,Presentation19,Product74,Company6,Company32,0.03485,Company8,0.04821,Company6,0.06476,,,,,,,,,,,,
2415,Account81,Provice45,Region7,Tender Type2,6-25-12 12:00 AM,05-07-2012,04-10-2013,12,Market6,19833,0.0296,Molecule5,Presentation19,Product74,Company6,Company18,0.0275997,Company32,0.0544,Company8,0.06571,,,,,,,,,,,,
2419,Account79,Provice12,Region11,Tender Type3,7-16-12 3:00 PM,01-08-2012,01-08-2013,48,Market6,2100,0.0366,Molecule5,Presentation19,Product78,Company23,Company32,0.09675,Company6,0.10521,Company1,0.119,Company8,0.12828,,,,,,,,,,
2420,Account118,Provice17,Region15,Tender Type2,8-27-12 12:00 AM,27-08-2012,31-01-2013,6,Market6,123200,0.042,Molecule5,Presentation19,Product74,Company6,Company18,0.04299,,,,,,,,,,,,,,,,
2422,Account83,Provice13,Region10,Tender Type3,7-20-12 12:00 AM,01-09-2012,30-09-2016,48,Market6,130744,0.0278,Molecule5,Presentation19,Product74,Company6,Company8,0.12821,Company31,0.5082,Company32,,,,,,,,,,,,,
2426,Account22,Provice20,Region17,Tender Type1,5-16-12 12:00 PM,01-10-2012,30-09-2014,24,Market6,253700,0.028,Molecule5,Presentation19,Product74,Company6,Company32,0.03285,Company18,0.0434,Company6,0.06121,Company8,0.06357,,,,,,,,,,
2436,Account27,Provice14,Region12,Tender Type1,09-04-2012 00:00,01-10-2012,31-10-2015,36,Market6,97126,0.026,Molecule5,Presentation19,Product74,Company6,Company18,0.03662,Company32,0.04485,Company6,0.045,Company8,0.06067,Company31,0.5082,,,,,,,,
2439,Account119,Provice13,Region10,Tender Type3,7-20-12 12:00 AM,01-10-2012,30-09-2016,48,Market6,281120,0.0278,Molecule5,Presentation19,Product74,Company6,Company8,0.12821,Company31,0.5082,Company32,,,,,,,,,,,,,
2442,Account109,Provice8,Region7,Tender Type1,12-13-12 12:00 PM,26-10-2012,31-12-2014,15,Market6,866181,0.0287,Molecule5,Presentation19,Product74,Company6,Company18,0.0421,Company32,0.04385,,,,,,,,,,,,,,
2446,Account19,Provice5,Region1,Tender Type3,10-11-2012 00:00,28-10-2012,28-10-2014,31,Market6,33432,0.021,Molecule5,Presentation19,Product74,Company6,Company32,0.035,Company18,0.03977,Company35,0.05593,Company6,0.064,Company31,0.5082,,,,,,,,
2448,Account112,Provice2,Region2,Tender Type3,12-03-2012 11:00,07-12-2012,07-12-2013,12,Market6,43120,0.0785,Molecule5,Presentation19,Product81,Company22,Company18,0.0876,Company1,0.09654,Company8,0.1,,,,,,,,,,,,
2451,Account27,Provice14,Region12,Tender Type3,12-07-2012 00:00,01-02-2013,31-01-2015,24,Market6,109777,0.025,Molecule5,Presentation19,Product74,Company6,Company6,0.048,Company18,0.06012,Company32,0.0785,Company8,0.2167,Company31,0.22,,,,,,,,
2456,Account70,Provice39,Region14,Tender Type3,1-24-13 6:00 PM,06-02-2013,31-01-2016,36,Market6,49800,0.045,Molecule5,Presentation19,Product83,Company9,Company1,0.061,Company8,0.06934,Company18,0.112,Company32,,,,,,,,,,,
2463,Account73,Provice28,Region18,Tender Type3,10-16-12 12:00 AM,20-02-2013,28-08-2016,36,Market6,5984,0.032,Molecule5,Presentation19,Product74,Company6,Company18,0.0432,Company32,0.055,Company6,0.09811,Company31,0.375,,,,,,,,,,
2464,Account76,Provice49,Region3,Tender Type3,2-21-13 5:00 PM,20-05-2013,28-02-2017,36,Market6,521534,0.06672,Molecule5,Presentation19,Product74,Company6,Company6,0.045,Company18,0.045,,,,,,,,,,,,,,
2467,Account32,Provice1,Region1,Tender Type1,4-24-13 5:00 PM,01-06-2013,30-11-2014,12,Market6,41500,0.04664,Molecule5,Presentation19,Product78,Company23,Company6,0.045,Company1,0.1,,,,,,,,,,,,,,
2468,Account43,Provice43,Region20,Tender Type1,4-29-13 5:00 PM,01-06-2013,31-05-2016,36,Market6,81554,0.041,Molecule5,Presentation19,Product74,Company6,Company6,0.0419,Company18,0.06935,Company8,0.08286,Company32,0.1,,,,,,,,,,
2477,Account49,Provice16,Region14,Tender Type1,4-18-12 4:00 PM,06-06-2013,30-11-2014,24,Market6,78400,0.044,Molecule5,Presentation19,Product74,Company6,Company18,0.052,Company32,0.06248,Company6,0.08529,Company8,0.10679,Company22,0.21672,Company31,0.5,,,,,,
2480,Account27,Provice14,Region12,Tender Type3,04-10-2013 12:00,21-06-2013,30-06-2017,48,Market6,383213,0.033,Molecule5,Presentation19,Product74,Company6,Company32,0.0767,Company14,0.13555,Company31,0.35,,,,,,,,,,,,
2486,Account100,Provice29,Region1,Tender Type4,07-05-2013 15:00,01-07-2013,31-03-2015,6,Market6,616,0.0413,Molecule5,Presentation19,Product74,Company6,Company18,0.05912,Company6,0.066,Company8,0.08321,Company14,0.13682,Company32,0.1585,Company31,0.375,,,,,,
2488,Account36,Provice46,Region2,Tender Type1,07-01-2013 15:00,01-10-2013,30-09-2014,12,Market6,145000,0.041996,Molecule5,Presentation19,Product83,Company9,Company18,0.0529,Company37,3.0051,,,,,,,,,,,,,,
2490,Account112,Provice2,Region2,Tender Type3,11-28-13 11:00 AM,01-01-2014,31-03-2015,12,Market6,162512,0.05575,Molecule5,Presentation19,Product81,Company22,Company6,0.04665,Company8,0.06964,Company1,0.071,,,,,,,,,,,,
2492,Account28,Provice17,Region15,Tender Type3,11-12-2013 12:00,21-02-2014,20-02-2018,48,Market6,330718,0.0312,Molecule5,Presentation19,Product74,Company6,Company18,0.034,,,,,,,,,,,,,,,,
2499,Account84,Provice18,Region5,Tender Type3,6-18-13 12:00 PM,12-03-2014,12-09-2017,36,Market6,4985,0.037,Molecule5,Presentation19,Product74,Company6,Company18,0.04291,Company6,0.082,Company8,0.09544,Company14,0.1357,Company23,0.175,Company32,0.2585,Company31,0.5082,,,,
2501,Account31,Provice20,Region17,Tender Type3,2-21-14 12:00 PM,30-05-2014,29-11-2016,24,Market6,298013,0.0135,Molecule5,Presentation19,Product74,Company6,Company18,0.05911,Company8,0.06286,,,,,,,,,,,,,,
2502,Account91,Provice10,Region9,Tender Type3,06-10-2014 12:00,07-08-2014,06-02-2018,36,Market6,166271,0.023,Molecule5,Presentation19,Product74,Company6,Company6,0.031,,,,,,,,,,,,,,,,
2504,Account29,Provice1,Region1,Tender Type1,04-12-2013 18:00,15-08-2014,14-02-2016,12,Market6,520766,0.03798,Molecule5,Presentation19,Product74,Company6,Company18,0.0388,Company8,0.08321,,,,,,,,,,,,,,
2505,Account90,Provice50,Region6,Tender Type1,11-05-2013 17:00,01-09-2014,28-02-2018,36,Market6,196,0.07641,Molecule5,Presentation19,Product78,Company24,Company1,0.0845,Company8,0.08571,,,,,,,,,,,,,,
2508,Account79,Provice12,Region11,Tender Type3,9-22-14 12:00 PM,01-10-2014,01-01-2017,27,Market6,2100,0.059,Molecule5,Presentation19,Product83,Company9,Company21,0.0721,Company8,0.08618,Company1,0.1,Company32,0.1,,,,,,,,,,
2513,Account95,Provice21,Region6,Tender Type3,3-31-14 12:00 AM,01-11-2014,31-10-2016,24,Market6,1079786,0.013,Molecule5,Presentation19,Product74,Company6,Company32,0.056,Company8,0.06036,Company14,0.14494,,,,,,,,,,,,
2514,Account109,Provice8,Region7,Tender Type1,10-31-14 12:00 PM,18-12-2014,17-06-2017,24,Market6,1031806,0.0135,Molecule5,Presentation19,Product74,Company6,,,,,,,,,,,,,,,,,,
2515,Account112,Provice2,Region2,Tender Type3,11-20-14 12:00 AM,01-01-2015,31-03-2016,12,Market6,162512,0.01486,Molecule5,Presentation19,Product74,Company6,,,,,,,,,,,,,,,,,,
2516,Account23,Provice22,Region5,Tender Type3,7-30-13 12:00 PM,12-01-2015,12-07-2018,36,Market6,24200,0.022,Molecule5,Presentation19,Product74,Company6,Company6,0.04041,Company18,0.04291,Company8,0.08286,Company31,0.5082,Company32,,,,,,,,,
2522,Account27,Provice14,Region12,Tender Type3,7-30-14 12:00 PM,12-02-2015,31-10-2017,36,Market6,302417,0.017,Molecule5,Presentation19,Product74,Company6,Company32,0.05555,Company21,0.0595,Company8,0.06719,,,,,,,,,,,,
2524,Account112,Provice2,Region2,Tender Type1,04-09-2015 12:00,11-05-2015,10-04-2016,8,Market6,790020,0.0355,Molecule5,Presentation19,Product83,Company9,Company1,0.037,Company21,0.0371,,,,,,,,,,,,,,
2527,Account19,Provice5,Region1,Tender Type3,4-23-15 12:00 PM,31-05-2015,31-05-2016,12,Market6,13903,0.0164,Molecule5,Presentation19,Product74,Company6,Company21,0.0385,Company6,0.045,Company32,0.0715,Company8,0.08764,Company14,0.1265,,,,,,,,
2531,Account30,Provice22,Region5,Tender Type1,9-17-14 12:00 PM,24-09-2015,23-09-2017,24,Market6,4378948,0.02175,Molecule5,Presentation19,Product74,Company6,Company6,0.053,Company32,0.06995,Company8,0.085,,,,,,,,,,,,
2534,Account20,Provice25,Region1,Tender Type3,05-11-2015 15:00,01-01-2016,30-06-2020,48,Market6,237269,0.0165,Molecule5,Presentation19,Product74,Company6,Company32,0.05995,,,,,,,,,,,,,,,,
